"date","value","section","grouping","sort","units","grade","level_achieved","unit_category","is_original","original_value","original_units","conversion_note"
2011,371.67,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2011,1115.01,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.09,"percent_of_students","Converted from percent_of_students using Total Students in District"
2011,371.67,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2011,2106.13,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.17,"percent_of_students","Converted from percent_of_students using Total Students in District"
2011,619.45,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.05,"percent_of_students","Converted from percent_of_students using Total Students in District"
2012,5856.3,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.45,"percent_of_students","Converted from percent_of_students using Total Students in District"
2012,4815.18,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.37,"percent_of_students","Converted from percent_of_students using Total Students in District"
2012,1431.54,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.11,"percent_of_students","Converted from percent_of_students using Total Students in District"
2012,130.14,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,0.01,"percent_of_students","Converted from percent_of_students using Total Students in District"
2012,260.28,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2012,0,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,0,"percent_of_students","Converted from percent_of_students using Total Students in District"
2012,650.7,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.05,"percent_of_students","Converted from percent_of_students using Total Students in District"
2012,3591.864,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.276,"percent_of_students","Converted from percent_of_students using Total Students in District"
2012,390.42,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2012,1171.26,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.09,"percent_of_students","Converted from percent_of_students using Total Students in District"
2012,520.56,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.04,"percent_of_students","Converted from percent_of_students using Total Students in District"
2012,2472.66,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.19,"percent_of_students","Converted from percent_of_students using Total Students in District"
2012,650.7,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.05,"percent_of_students","Converted from percent_of_students using Total Students in District"
2013,6025.3,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.445,"percent_of_students","Converted from percent_of_students using Total Students in District"
2013,4969.18,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.367,"percent_of_students","Converted from percent_of_students using Total Students in District"
2013,1502.94,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.111,"percent_of_students","Converted from percent_of_students using Total Students in District"
2013,54.16,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,0.004,"percent_of_students","Converted from percent_of_students using Total Students in District"
2013,297.88,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,0.022,"percent_of_students","Converted from percent_of_students using Total Students in District"
2013,40.62,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,0.003,"percent_of_students","Converted from percent_of_students using Total Students in District"
2013,636.38,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.047,"percent_of_students","Converted from percent_of_students using Total Students in District"
2013,3493.32,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.258,"percent_of_students","Converted from percent_of_students using Total Students in District"
2013,392.66,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,0.029,"percent_of_students","Converted from percent_of_students using Total Students in District"
2013,1191.52,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.088,"percent_of_students","Converted from percent_of_students using Total Students in District"
2013,541.6,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.04,"percent_of_students","Converted from percent_of_students using Total Students in District"
2013,3953.68,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.292,"percent_of_students","Converted from percent_of_students using Total Students in District"
2013,704.08,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.052,"percent_of_students","Converted from percent_of_students using Total Students in District"
2014,6044.08,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.43,"percent_of_students","Converted from percent_of_students using Total Students in District"
2014,5397.504,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.384,"percent_of_students","Converted from percent_of_students using Total Students in District"
2014,1560.216,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.111,"percent_of_students","Converted from percent_of_students using Total Students in District"
2014,56.224,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,0.004,"percent_of_students","Converted from percent_of_students using Total Students in District"
2014,281.12,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2014,42.168,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,0.003,"percent_of_students","Converted from percent_of_students using Total Students in District"
2014,674.688,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.048,"percent_of_students","Converted from percent_of_students using Total Students in District"
2014,3921.624,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.279,"percent_of_students","Converted from percent_of_students using Total Students in District"
2014,449.792,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,0.032,"percent_of_students","Converted from percent_of_students using Total Students in District"
2014,1166.648,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.083,"percent_of_students","Converted from percent_of_students using Total Students in District"
2014,618.464,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.044,"percent_of_students","Converted from percent_of_students using Total Students in District"
2014,3935.68,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.28,"percent_of_students","Converted from percent_of_students using Total Students in District"
2014,744.968,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.053,"percent_of_students","Converted from percent_of_students using Total Students in District"
2015,6155.292,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.422,"percent_of_students","Converted from percent_of_students using Total Students in District"
2015,5703.126,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.391,"percent_of_students","Converted from percent_of_students using Total Students in District"
2015,1589.874,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.109,"percent_of_students","Converted from percent_of_students using Total Students in District"
2015,58.344,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,0.004,"percent_of_students","Converted from percent_of_students using Total Students in District"
2015,291.72,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2015,43.758,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,0.003,"percent_of_students","Converted from percent_of_students using Total Students in District"
2015,743.886,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.051,"percent_of_students","Converted from percent_of_students using Total Students in District"
2015,4113.252,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.282,"percent_of_students","Converted from percent_of_students using Total Students in District"
2015,495.924,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,0.034,"percent_of_students","Converted from percent_of_students using Total Students in District"
